,pseudobulk_0,pseudobulk_1,pseudobulk_2,pseudobulk_3,pseudobulk_4,pseudobulk_5,pseudobulk_6,pseudobulk_7,pseudobulk_8,pseudobulk_9,pseudobulk_10,pseudobulk_11,pseudobulk_12,pseudobulk_13,pseudobulk_14,pseudobulk_15,pseudobulk_16,pseudobulk_17,pseudobulk_18,pseudobulk_19,pseudobulk_20,pseudobulk_21,pseudobulk_22,pseudobulk_23,pseudobulk_24,pseudobulk_25,pseudobulk_26,pseudobulk_27,pseudobulk_28,pseudobulk_29,pseudobulk_30,pseudobulk_31,pseudobulk_32,pseudobulk_33,pseudobulk_34,pseudobulk_35,pseudobulk_36,pseudobulk_37,pseudobulk_38,pseudobulk_39,pseudobulk_40,pseudobulk_41,pseudobulk_42,pseudobulk_43,pseudobulk_44,pseudobulk_45,pseudobulk_46,pseudobulk_47,pseudobulk_48,pseudobulk_49,pseudobulk_50,pseudobulk_51,pseudobulk_52,pseudobulk_53,pseudobulk_54,pseudobulk_55,pseudobulk_56,pseudobulk_57,pseudobulk_58,pseudobulk_59,pseudobulk_60,pseudobulk_61,pseudobulk_62,pseudobulk_63,pseudobulk_64,pseudobulk_65,pseudobulk_66,pseudobulk_67,pseudobulk_68,pseudobulk_69,pseudobulk_70,pseudobulk_71,pseudobulk_72,pseudobulk_73,pseudobulk_74,pseudobulk_75,pseudobulk_76,pseudobulk_77,pseudobulk_78,pseudobulk_79,pseudobulk_80,pseudobulk_81,pseudobulk_82,pseudobulk_83,pseudobulk_84,pseudobulk_85,pseudobulk_86,pseudobulk_87,pseudobulk_88,pseudobulk_89,pseudobulk_90,pseudobulk_91,pseudobulk_92,pseudobulk_93,pseudobulk_94,pseudobulk_95,pseudobulk_96,pseudobulk_97,pseudobulk_98,pseudobulk_99
E2F/2:E2F,0.0026197108381893486,0.002550410572439432,0.0029075355414533988,0.002782793337246403,0.0024514768447261304,0.0019804862677119672,0.0022695366496918723,0.002263483445858583,0.002671843583812006,0.0030496199324261397,0.0024455569946439937,0.0025039510655915365,0.002534916260628961,0.003227028137189336,0.002631025435675838,0.0026017722993856296,0.0028857589059043676,0.002672333808732219,0.0028457659645937383,0.0026495958954910748,0.00313996548356954,0.002919520004070364,0.0027135933632962406,0.0019872961420333013,0.0023958802776178345,0.002703104051761329,0.0023404853272950277,0.002359081292524934,0.0024248496047221124,0.00237905110407155,0.0025883554480969906,0.0032365693186875433,0.0029110085451975465,0.002430658569210209,0.0025033594138221815,0.0026475667400518432,0.0023122567727114074,0.002503160241758451,0.0022154213656904176,0.002707579653360881,0.0020952759368810803,0.00236109655816108,0.0029900174704380333,0.002823081289534457,0.0027829186874441803,0.0024418432149104774,0.002517946133593796,0.0026641025542630814,0.002851991815987276,0.0021331046300474554,0.002908882248448208,0.002180163486627862,0.0025532362633384764,0.0030208479438442737,0.0024216163874370977,0.002300631284015253,0.002343406740692444,0.0023676570563111454,0.002504415635485202,0.0020635274122469127,0.0022885368816787377,0.0026516995421843603,0.0029375090198300313,0.002704645783524029,0.0032755690190242603,0.00307788368081674,0.0030328924185596406,0.002967604115838185,0.0030859770777169615,0.002390040346654132,0.0028726140735670924,0.0027835958208015654,0.002625967506901361,0.002639717946294695,0.002648922352818772,0.0028439226516638882,0.0029953458142699674,0.0026458175270818174,0.0025266685406677425,0.0027991527858830523,0.002628233138239011,0.0026933525659842417,0.0023450558946933597,0.0026293844712199643,0.002262210226035677,0.002338317019166425,0.002249037061119452,0.002705122984480113,0.0028787411574739963,0.0025772571680136025,0.003048353479243815,0.0025571326696081087,0.00288855389226228,0.002770145671092905,0.0025974858581321314,0.003005322039825842,0.002382359904004261,0.0023056553909555078,0.0031838955474086106,0.002311744901817292
ETS/1:ETS,0.0036298629274824634,0.0038893273049325217,0.0038082264218246564,0.0037806701875524595,0.003970295434555737,0.0035669391363626346,0.004021126347652171,0.0034257511360920034,0.0035899649665225297,0.0039132318561314605,0.0035643349547171965,0.003939785841794219,0.003992464055045275,0.003816759279288817,0.003644161297415849,0.004026970553240972,0.003683084451040486,0.003643672931502806,0.003657116561953444,0.003850550354400184,0.004110562163987197,0.003755147485207999,0.0034629512883839197,0.00361134072591085,0.0038601590640610084,0.0035971123361377977,0.003884704135998618,0.0038647205183224287,0.004145679868088337,0.003891303997079376,0.0035917473178415094,0.0035825169616146013,0.003879083011270268,0.004094076932233293,0.0036910182680003345,0.003790450678934576,0.0036212998566043098,0.003455773159657838,0.0038748791776015423,0.0038186583551578224,0.0037053074083814863,0.003986010608059587,0.0041014643720700406,0.003702521680679638,0.0036049758782610297,0.004313592307880754,0.0037584584497381,0.0038934477634029463,0.0035020270697714295,0.0038541585599887185,0.003635261662566336,0.003671818907605484,0.003336640504130628,0.0035807618623948656,0.0036681407946161926,0.0037599959287035745,0.00395559542812407,0.0037534281436819583,0.003895192752679577,0.0037264119091560133,0.004073141713888617,0.0036965428589610383,0.0036856242550129537,0.0036866785449092276,0.003451612443313934,0.003965792649978539,0.003546826988895191,0.0036122098681516945,0.0042240902039338835,0.003852893085422693,0.0037419235122797545,0.0037888608712819405,0.00418220010396908,0.003752825483388733,0.0039098393099266104,0.003774116950808093,0.003827609478321392,0.004082173883944051,0.0033982986715273,0.0034996124304598197,0.003581524386390811,0.003670932630484458,0.0038123155682114884,0.003813260354945669,0.004128523880353896,0.004078965066582896,0.004037789149151649,0.0037827661508345045,0.0036590063209587242,0.0041948050529754255,0.0033832786575658247,0.0038971682733972557,0.0035184649022994563,0.004004271351732314,0.0037677658001484815,0.00362982097431086,0.003863430338242324,0.004022223627544008,0.0037062829069327563,0.0041101446622633375
RFX/1:RFX,0.016450953029561788,0.01646021762280725,0.015892321098363027,0.017199475900270045,0.016707336908439174,0.017324421467492357,0.01725243902183138,0.016567646744078957,0.016614600201137364,0.018149085604818538,0.018449338764185086,0.01826846253243275,0.017335898068267852,0.017421493161236867,0.015414079272886738,0.016837340750498697,0.015928196080494672,0.01718608071678318,0.018745803041383624,0.016896148648811504,0.016623016068479046,0.01630638906499371,0.01751915435306728,0.01680911920266226,0.016560626740101725,0.016932943544816226,0.016381404901039787,0.016254057176411152,0.017986266379011795,0.01548356915009208,0.01873784587951377,0.018231076828669757,0.018122791429050267,0.016994129866361618,0.01786383512080647,0.017262751614907756,0.01689844037173316,0.014098566840402782,0.016231226094532758,0.01743631751742214,0.01635915030783508,0.016311462182784453,0.014302307012258098,0.01771951196133159,0.015983904217137024,0.016814507776871324,0.015637549717212096,0.01715601424803026,0.014774286828469485,0.01493062348163221,0.018717081344220787,0.019652971881441772,0.017030797869665548,0.017178280890220776,0.0161801695212489,0.01451011691824533,0.015898950761766173,0.016040087211877108,0.016045671567553654,0.016234369133599102,0.016654629638651386,0.015205589326797053,0.01716716686496511,0.016295112116495147,0.0187094004068058,0.01695932960137725,0.01681094412924722,0.017100733268307522,0.015182189410552382,0.01596293001784943,0.01808112853905186,0.01537685924267862,0.017531991295982152,0.01635761409124825,0.015118904935661703,0.01840119212283753,0.018359238223638386,0.018242630001623183,0.0175390863296343,0.01572002051398158,0.0148511810839409,0.018899119168054312,0.015284810011507943,0.0179430844145827,0.01769353513373062,0.016306490753777325,0.01739843882387504,0.015631947811925784,0.01617806835565716,0.01961471274262294,0.018158697261242196,0.014802368707023561,0.0190545539080631,0.016597511334111914,0.018451489188009873,0.017707914201309904,0.016814231203170493,0.017146591824712232,0.01936747060972266,0.018311564810574055
AP1/2:bZIP,0.009590794230462052,0.010345967719331384,0.01213471544906497,0.010270636470522732,0.009424158080946654,0.008907514900784008,0.009196037921356037,0.010037235304480419,0.008336907689226791,0.011139192502014339,0.010418814126751386,0.010787750477902591,0.009703949923277833,0.009167094380245544,0.011691474195686169,0.008573489903938025,0.009925456819473766,0.007515271834563464,0.010475293238414451,0.009218913764925674,0.010061439883429557,0.008399688580539078,0.010583772382233292,0.009343398705823347,0.008556293090805411,0.007815861055860296,0.010186854837229475,0.009509636511211284,0.009579604025930166,0.010563386909780093,0.00932088699482847,0.008446765263215639,0.009853385417954996,0.010201654367847368,0.007007146428804845,0.010497595445485786,0.009435543601284735,0.009435931409825571,0.0076149533852003515,0.010759013472124934,0.00825247039028909,0.009594112867489457,0.009412958606844768,0.01007603011385072,0.007711151360126678,0.01081691138097085,0.010512419772567227,0.008889024073141627,0.01076094520976767,0.007586595165776089,0.007616016737301834,0.01061979605583474,0.008694223462953232,0.01087746856501326,0.01053099510318134,0.009383072814671323,0.00905271276133135,0.00930828892160207,0.010743608203483745,0.009342113669845276,0.01065317538450472,0.008814660192001611,0.008475365728372708,0.009162897898931988,0.008632792232674547,0.009166503194137476,0.010403674328699708,0.008584223731304519,0.00877555641636718,0.007145573137677275,0.009568167399265803,0.007950538958539255,0.008837925997795537,0.009897191339405254,0.009547939640469849,0.010039541608421132,0.00987757024995517,0.009641491080401465,0.011001690902048722,0.01106020285806153,0.008158674609148875,0.007903519202955067,0.008525880199158564,0.008617410101578571,0.009986328455852345,0.010332311983802356,0.009660623807576485,0.009904719481710345,0.010020229427027516,0.011421814939239994,0.011317720636725426,0.010485365521162748,0.008993617637315765,0.009524452005280182,0.008799939561868086,0.007724241586402059,0.010566244745859876,0.010465791187016293,0.00815188953129109,0.010643994435667992
SOX/1:HMG,-0.21452335268259048,-0.21444590389728546,-0.2468327358365059,-0.22640730440616608,-0.21430448442697525,-0.21872658282518387,-0.2265351042151451,-0.22689228504896164,-0.2169317975640297,-0.23559356480836868,-0.2107630893588066,-0.23068251460790634,-0.20743487775325775,-0.2629932165145874,-0.23985691368579865,-0.2193402647972107,-0.21996352821588516,-0.21358677744865417,-0.23215308785438538,-0.21060270816087723,-0.22952447086572647,-0.2232634201645851,-0.23165077716112137,-0.2236696034669876,-0.23232155293226242,-0.23123543709516525,-0.21009615063667297,-0.22625606507062912,-0.20667840540409088,-0.21585191786289215,-0.22358113527297974,-0.20006658881902695,-0.22111903131008148,-0.20641345530748367,-0.2214457094669342,-0.20914258807897568,-0.2316751480102539,-0.21375060081481934,-0.2375122830271721,-0.23532864451408386,-0.22562874853610992,-0.23035550117492676,-0.21553391218185425,-0.22055955976247787,-0.23755986243486404,-0.20347215235233307,-0.23507697880268097,-0.22804532200098038,-0.23555970191955566,-0.21849246323108673,-0.2269597053527832,-0.2334948629140854,-0.21887434273958206,-0.23054014891386032,-0.2275882288813591,-0.2289666160941124,-0.24165256321430206,-0.23152059316635132,-0.21438724547624588,-0.22094587981700897,-0.2112010195851326,-0.2189355194568634,-0.2494247779250145,-0.23293008655309677,-0.20038080215454102,-0.2366647943854332,-0.22009804844856262,-0.226688452064991,-0.23583726584911346,-0.22434286028146744,-0.2336343601346016,-0.2305038496851921,-0.2406526580452919,-0.23548958450555801,-0.22194965183734894,-0.2391219064593315,-0.22231725603342056,-0.22380368411540985,-0.23599210381507874,-0.23402473330497742,-0.2396029606461525,-0.23162142932415009,-0.2196698561310768,-0.23635640740394592,-0.22467701137065887,-0.22326164692640305,-0.2035413682460785,-0.24058593064546585,-0.23687903583049774,-0.21880600601434708,-0.24025976657867432,-0.22933150827884674,-0.2302616611123085,-0.22957666963338852,-0.21229027211666107,-0.23041415214538574,-0.21227425336837769,-0.2100019007921219,-0.23418988287448883,-0.21543752402067184
TBX/3:TBX,0.004515657747106161,0.005053693312220275,0.007770612777676433,0.005855014664120972,0.006266038399189711,0.006564319861354306,0.00589932530419901,0.006390487134922296,0.005916678725043312,0.006569722609128803,0.004720687953522429,0.005517061159480363,0.004385094092867803,0.0077743218280375,0.00669036345789209,0.005461117252707481,0.004503297590417787,0.0056939818896353245,0.005857670970726758,0.00534431729465723,0.006114519201219082,0.004233858315274119,0.007050457701552659,0.005938521644566208,0.005750386568251997,0.005418213841039687,0.005969207733869553,0.005468471965286881,0.006664486660156399,0.00495920202229172,0.004474845074582845,0.006886891496833414,0.005214841745328158,0.005099761299788952,0.007904099067673087,0.0051128173945471644,0.0046518127783201635,0.004730712273158133,0.005528847221285105,0.006220080598723143,0.006051525997463614,0.0065457786549814045,0.0059038992039859295,0.005621550139039755,0.006661416729912162,0.005686081480234861,0.007902021112386137,0.00665470096282661,0.006907915347255766,0.0059622154221870005,0.00477897806558758,0.005875356728211045,0.0076965633779764175,0.007866552274208516,0.006324581801891327,0.00639117433456704,0.006086017354391515,0.004751185275381431,0.004965895088389516,0.00454779076972045,0.00588374852668494,0.005456716404296458,0.007641086354851723,0.007214016746729612,0.006630880234297365,0.007051175402011722,0.005801632010843605,0.006720371427945793,0.00698803982231766,0.004867979034315795,0.006354118348099291,0.006858673586975783,0.0060657786088995636,0.007653497392311692,0.004881626751739532,0.004850341414567083,0.006275410647504032,0.004759380186442286,0.006238026428036392,0.007136806903872639,0.006011194491293281,0.004423274949658662,0.006984446372371167,0.005769543873611838,0.005079636524897069,0.005868170876055956,0.005136841558851302,0.0071565580437891185,0.007876648160163313,0.005949519574642181,0.006639360566623509,0.005843120394274592,0.006589568569324911,0.006799418653827161,0.004899534222204238,0.00765714276349172,0.006028828618582338,0.0051443809643387794,0.006641633750405163,0.00628480693558231
N/A,0.013380560104451433,0.013296310532950883,0.016636111662592157,0.012539540295165352,0.014527905652357731,0.014353041302911151,0.012198118408377923,0.014791735186918231,0.014955488984014664,0.015851017011300428,0.013430952399176022,0.017627748901759333,0.015540361288003623,0.01787976044579409,0.01560499431889184,0.015449940729070022,0.013534412107219396,0.01583036204920063,0.016565847048696014,0.015386264577955444,0.014477788657131896,0.013596946867892257,0.014309782055534015,0.014912413472302433,0.013141054583684308,0.014579794957171544,0.013273583310819959,0.015919023403512256,0.016676318607551366,0.012562903264097258,0.015288331955161993,0.013416213191703719,0.015537921850409475,0.013882401261980704,0.014705776193295605,0.014052545872800692,0.015573520853649825,0.013329033503396204,0.015294502397409815,0.013336618527318933,0.017587176083907252,0.012379461458294827,0.013367504913730954,0.0158895099611982,0.017039772136740794,0.01489788408343884,0.01601390298583283,0.014869681390337064,0.015452411071237293,0.01215596946349251,0.01511338868203893,0.01452281619731366,0.014961266821956087,0.017492319985649374,0.017427160657462082,0.01721732666828757,0.016015057564800372,0.01517668608812528,0.012711720532024628,0.013071804801256803,0.013367943057801313,0.013383258310568635,0.014514802590383624,0.01287808544748259,0.015384883412480121,0.016986821116915962,0.01330217439772241,0.013122216622832639,0.01592614680157567,0.0149179531927075,0.016117394881803193,0.01694594410037098,0.015893315717221412,0.01874355158633989,0.013933920576164383,0.01693240872282331,0.01728220549011894,0.012739816518660518,0.018767899140584632,0.016905843082895444,0.014326535098916793,0.014751635000720853,0.014030410358827794,0.016929213979892666,0.014331297988064762,0.01440575690321566,0.014005970505877485,0.013213758529673214,0.0148623874738405,0.014761792314857303,0.017897444370646554,0.01706304254821589,0.01588910225291329,0.015571112458928837,0.014784976556256879,0.01663045355508075,0.014932149184005539,0.012941178641540318,0.016064616870608006,0.014258600664561527
NR/20:nuclearreceptor,0.0038092986214905977,0.0032220992143265903,0.0029348707175813615,0.0031982073560357094,0.002847087918780744,0.0027766188723035157,0.0035462339874356985,0.0027190890978090465,0.00292395445285365,0.0030661691271234304,0.003002866345923394,0.0032860501669347286,0.0037974511506035924,0.00366042775567621,0.002828847267664969,0.0030795997590757906,0.0038322475156746805,0.0027193655259907246,0.00361615011934191,0.0029218445415608585,0.003059305134229362,0.0029064815607853234,0.003265090985223651,0.0023913434124551713,0.0020729159004986286,0.0032242879969999194,0.003483014297671616,0.0034975612070411444,0.0034423224860802293,0.003112508507911116,0.0030895405216142535,0.0034020724706351757,0.0034089068649336696,0.003515442891512066,0.0029882522067055106,0.003295952396001667,0.003505442524328828,0.0022646863071713597,0.0033608878147788346,0.0038993064663372934,0.004014458856545389,0.002902777516283095,0.002864837762899697,0.0033327025594189763,0.0030698750633746386,0.0038684484316036105,0.0035375722218304873,0.003502168692648411,0.0031301695271395147,0.003266807529143989,0.003279801458120346,0.003162517794407904,0.003292652196250856,0.00333758641500026,0.003043838543817401,0.003525678825099021,0.003016327100340277,0.0029483070829883218,0.0032788250246085227,0.0031614178442396224,0.0028819075087085366,0.003089268342591822,0.003383259172551334,0.0028748054173775017,0.002766529913060367,0.003006744373124093,0.003499567974358797,0.0027666225796565413,0.0029246557387523353,0.0033156878780573606,0.0032708231010474265,0.0029183123260736465,0.0035379172768443823,0.0028132490115240216,0.003079140849877149,0.0030097548151388764,0.0025852096150629222,0.0035817745374515653,0.0035515325143933296,0.0030176182626746595,0.004163025296293199,0.002915885706897825,0.002819918910972774,0.0034270937321707606,0.0033442842541262507,0.0032897877390496433,0.003288742736913264,0.002543243346735835,0.003123325470369309,0.0037075395230203867,0.0032914913026615977,0.0031603111419826746,0.0035234312526881695,0.002754515327978879,0.0037338166148401797,0.0029137671808712184,0.0029389012488536537,0.0035939806839451194,0.0032286446657963097,0.003396836342290044
CREB/ATF/2:bZIP,0.008951532567152753,0.009454019163968042,0.009124267073275405,0.009488253133895341,0.009574864841852104,0.007672349014796964,0.008522723368514562,0.0077781603904441,0.007872209504057537,0.009861516149612726,0.008475680699120858,0.00774799718419672,0.009162818165350473,0.008520195431628963,0.00921140465834469,0.008711994800250977,0.008828925730995252,0.006794476614231826,0.009286547734518535,0.00826332823089615,0.008854164903823403,0.007969836035044864,0.007819475045835134,0.007225715711683733,0.0075117281048733275,0.006710016779834405,0.009027154390423675,0.007800970162861631,0.008219238316087285,0.00877215993568825,0.008639041197966435,0.006458387068050797,0.00824287454088335,0.009501527676547994,0.00678135900216148,0.009658106189817772,0.00818145561925121,0.007036890953713737,0.0064082358112500515,0.008509221155691193,0.007076626459820545,0.007710590418355423,0.007423224491503788,0.00988378874171758,0.007050312764476985,0.009381653881064267,0.008795479478067136,0.007522631187384832,0.008618230060164933,0.007293978324014461,0.007895944961092027,0.008592251873778878,0.007027215346624871,0.007868519034673227,0.007932297451588965,0.007926707308797631,0.00806867183837312,0.00756153722977615,0.009417534500244074,0.009021675716212485,0.00809445158301969,0.008718053522898117,0.008066140264418209,0.007538360989201465,0.0068083800324529875,0.007637976119440282,0.006881366658490151,0.00773554060015158,0.007374507975328015,0.007913430630651419,0.00919167956635647,0.006555498353918665,0.007498247668991098,0.008135064215707644,0.00892486231350631,0.00863792082418513,0.008065878863817488,0.007009798089711694,0.0085520706124953,0.009331928859865002,0.00797197530118865,0.007249266702274326,0.007084956854669144,0.006655693818174768,0.008452777479760698,0.009114091146329883,0.008538392930859118,0.008284077834105119,0.0074115093957516365,0.009365291139147303,0.009373674900416518,0.007482773797164555,0.008479265905407374,0.007893415314356389,0.009077259579498786,0.007795895795425167,0.00913130439039378,0.008581554838201555,0.008951989007982775,0.008905101702112006
HD/12:homeodomain,0.009750321027240716,0.009963907359633595,0.010529255188885145,0.00994913476461079,0.010365279798861593,0.010415673124953173,0.009976167159038596,0.009499552252236754,0.008910361619200557,0.009947587313945405,0.009411461520357989,0.009020705954753794,0.009657581817009486,0.010255732908262871,0.00962820157292299,0.00927718663297128,0.009434836654691026,0.00950809362984728,0.010319644614355639,0.009481665256316774,0.010110729941516183,0.009375223220558837,0.010032782462076284,0.009558163801557384,0.010682176565751433,0.009867241067695431,0.008767725303187035,0.01018860179465264,0.009570264068315737,0.009637980634579435,0.009987518991692923,0.010084610388730653,0.008440177392913029,0.009073079883819446,0.009982339674024843,0.009834509721258655,0.009928764804499224,0.009672881220467389,0.010215389615041204,0.009133450264926068,0.00978953595040366,0.009490572105278261,0.008668544644024223,0.009591776994057,0.0100237821607152,0.008881131405360065,0.00995681292260997,0.00952027042512782,0.010268254860420711,0.009708181707537733,0.00900302866648417,0.008901333290850744,0.009759317763382569,0.009888552012853324,0.00975111112347804,0.009666771453339607,0.009712544386275113,0.009235646575689316,0.009486053575528786,0.010031071898993105,0.009289420850109309,0.009040475139045157,0.010438274883199483,0.009169259443297051,0.009833070100285113,0.009252006610040553,0.008154683717293665,0.009246752786566503,0.009839978461968713,0.009334397647762671,0.009917015049722977,0.009794649537070654,0.009941452939528972,0.010112979682162404,0.009214070159941912,0.010448540037032217,0.010302952621714212,0.010279786147293635,0.009674330431153066,0.01015457374160178,0.008973141593742184,0.010223541743471287,0.009714534564409405,0.010074990917928517,0.009440370864467695,0.010049517164588906,0.009911156332236715,0.009570389403961599,0.009386585443280637,0.009833167612669058,0.009551038689096458,0.010518402414163575,0.009439311543246731,0.009709221965749748,0.0106007992872037,0.010242510717944242,0.00980546469509136,0.009272923722164705,0.00933289529348258,0.009675239809439518
RFX/3:RFX,0.003405085786653217,0.003567179315723479,0.003124684822978452,0.0034869951268774457,0.00352164005744271,0.0026301475227228366,0.0033631484111538157,0.002340200269827619,0.003463585482677445,0.0028818055943702348,0.0035579901668825187,0.0034969812440976966,0.003680594396428205,0.0042568408825900406,0.0030909704219084233,0.0026427616030559875,0.0036445880032260902,0.003380608330189716,0.003577257361030206,0.0035367626769584604,0.0035540626995498314,0.0032974177156575024,0.0029813823202857748,0.003109243254584726,0.003720675544172991,0.002926544395450037,0.003569679945940152,0.003791716240812093,0.003829306166153401,0.0033513345260871574,0.0026870815636357293,0.0036901278217555955,0.0036074275340070017,0.0034642317550606094,0.003653319872682914,0.0035634974046843126,0.0034891080649686046,0.0030925843384466134,0.003706148127093911,0.0034704880890785716,0.0032918461729423143,0.0030846055233269,0.0031381694534502458,0.003228713867429178,0.002548794094764162,0.0032660216311342083,0.003572767396690324,0.0032134671055246145,0.002858424290025141,0.0027257448819000274,0.0036457696041907184,0.003379355082870461,0.0025971305440180004,0.0030349377120728604,0.0031418592334375717,0.004034884557768237,0.003539923687640112,0.0030315151816466823,0.0034835298065445386,0.0034700302639976144,0.0032013527015806176,0.0032900639780564234,0.0033593683037906885,0.003726211369212251,0.0032878929268918,0.0031698088932898827,0.0025377037745784037,0.0030611002512159757,0.002562165245763026,0.0032537787556066178,0.0030170340614859015,0.0030602375845774077,0.0035324404598213732,0.0030972780368756503,0.0031375680191558786,0.0025397488061571494,0.002737921218795236,0.003012114713783376,0.003260495992435608,0.0032521366665605456,0.002743576238572132,0.003255886840634048,0.003024004450708162,0.003130439123196993,0.0031713156204205006,0.003612789099861402,0.0034719502509688027,0.002719109194003977,0.0026692189057939686,0.003832007700111717,0.0034634988332982175,0.00312399172980804,0.0030765817500650883,0.002984337006637361,0.0038915384939173236,0.0034011781463050283,0.0030391429681912996,0.003114353690762073,0.0032974206696962938,0.003313049368443899
Ebox/CACGTG/2:bHLH,3.2902345736829375e-08,2.3742591892528253e-08,2.588753211796302e-08,2.745152904992665e-08,2.166958879001868e-08,1.5579638912299743e-08,1.5086513371898036e-08,1.4199573072914973e-08,2.7293907578496146e-08,2.8848541333559297e-08,3.728217379261878e-08,5.166544170265297e-08,3.751457811063119e-08,3.870538023420522e-08,3.733301667807609e-08,2.6355534643585088e-08,3.9063994705657024e-08,3.836311890381694e-08,1.3413131050299398e-08,2.964446466080517e-08,3.669234516223696e-08,2.0234415032405195e-08,5.2630955593713225e-08,4.8607013525270304e-08,-3.888124933126846e-09,2.1877102795997416e-08,1.2958994766165688e-08,-1.037532548764375e-08,4.25667217029968e-08,4.4361932793890446e-08,1.9575965737317347e-08,1.4858496655278941e-08,2.1723630894143753e-08,2.412846633603749e-08,1.852713893413238e-08,4.8053330203856603e-08,2.284273570296591e-08,4.5091727685075966e-08,1.35828397418436e-08,1.4288456640088043e-08,-6.564351728854945e-09,3.184119279353581e-08,2.4815358656837816e-08,8.524532191245271e-09,4.368262551679436e-08,5.155202487117094e-08,1.8217704678136215e-08,2.7404478686321454e-08,2.782104679965869e-08,5.943351588655332e-09,3.09953769317417e-08,-1.4752310484311693e-09,2.6540648789818988e-08,2.414173927434149e-08,-1.04554391811007e-08,9.463498429340689e-09,-8.603697310149983e-09,2.780173069538705e-08,2.743588467524205e-08,3.415453875277308e-08,5.471450492677832e-08,4.434308920053809e-08,2.0949988410734477e-08,2.2263332510874534e-08,1.1608912053873155e-08,2.0590187332913956e-08,4.742118875356027e-08,1.8503317988916024e-08,3.020964811639715e-08,1.4524887070876957e-08,2.6124435947849634e-08,-2.5951528925816092e-08,3.718582419764971e-08,-5.0807773988026383e-08,4.223844385364828e-08,4.6014932308935386e-08,1.2324484544024017e-08,5.287911619689112e-08,-4.755866367389672e-09,3.103093249023914e-08,1.9222326841372706e-08,2.5914435042295736e-08,1.936063043217473e-08,1.8223511588644214e-08,3.2610333988714046e-08,4.6474045944933096e-08,3.0679782270226497e-08,4.6126096719945053e-08,5.187247964499875e-09,4.3992415044158406e-08,1.9620644664541942e-08,3.572374751570351e-08,3.434960760273498e-08,4.0069448203894353e-08,2.9119696876023227e-08,2.506067708907267e-08,4.2273523348512754e-08,7.427257742165239e-08,3.030860185049278e-08,3.944844806369474e-08
NFY:NFY,0.00155109484330751,0.0019906149827875197,0.0017877678910735995,0.00163698208052665,0.0016690557240508497,0.0015718542854301631,0.0019164186378475279,0.0015155581422732212,0.0018521585298003629,0.002024183137109503,0.0015341770631494,0.0017795275198295712,0.001855751732364297,0.0018938753273687325,0.0010721416037995368,0.0017587594193173572,0.0016195807547774166,0.001773734315065667,0.001982364206924103,0.0019418450829107314,0.0017135068046627566,0.001584322249982506,0.0015842859356780536,0.0015003632579464465,0.0016154171025846153,0.0016486492386320606,0.0017388184351148084,0.0017568039475008845,0.001908966456539929,0.0017486637661932036,0.0018708670540945604,0.0018049123464152217,0.0017226500931428745,0.0018163466302212328,0.0020335436856839806,0.0015481490117963403,0.001580109092174098,0.0015490313671762124,0.0017317074234597385,0.0017626240296522155,0.001552105401060544,0.0016011187981348485,0.0013619845267385244,0.0018235902971355245,0.0019276674720458686,0.0017568324692547321,0.001084384581190534,0.0014452403120230883,0.0013021567137911916,0.0016670914483256638,0.0015505176124861464,0.002002047054702416,0.0017339613259537145,0.0017345822416245937,0.0014819497300777584,0.0013766302581643686,0.001854098925832659,0.0019560906221158803,0.0016795954579720274,0.0019515151652740315,0.001849811065767426,0.0014058673259569332,0.0017322818748652935,0.0015604410000378266,0.001890074840048328,0.0017901853716466576,0.0015377956588054076,0.0018307354184798896,0.001945959695149213,0.0014524774232995696,0.0018210673733847216,0.0017610813083592802,0.0015366594889201224,0.0016754470561863855,0.00180691501009278,0.0018202914216089994,0.0019350070506334305,0.0014852691383566707,0.0014845896657789126,0.0011961970012634993,0.0017969614709727466,0.001720733635011129,0.001741688494803384,0.0017715726571623236,0.0019420559401623905,0.0018283509270986542,0.0019234782230341807,0.0014218083961168304,0.001827888481784612,0.0018991723482031375,0.0014799335913266987,0.0018020861316472292,0.0017309989634668455,0.0015322818653658032,0.0018799060198944062,0.0019075630843872204,0.0018147183145629242,0.0017953124770428985,0.0017673089896561578,0.0020329060207586735
