,agg_scores,exp_scores,cell_type_category
pseudobulk_185,0.17472811923476772,0.98873293,Nephron epithelium
pseudobulk_186,0.10016177981469511,0.54384637,Nephron progenitor
pseudobulk_187,0.20345961188013068,0.7318518,Nephron progenitor
pseudobulk_188,0.23202458286368333,1.0670279,Nephron progenitor
pseudobulk_189,0.10607197162516581,0.5851642,Nephron epithelium
pseudobulk_190,0.2021836196904549,0.74545074,Nephron progenitor
pseudobulk_191,0.16649447297049486,1.0122939,Nephron progenitor
pseudobulk_192,0.19971312462712035,0.6197602,Nephron progenitor
pseudobulk_193,0.20734642936440295,0.7581069,Nephron progenitor
pseudobulk_194,0.19814760642475093,0.98943335,Nephron progenitor
pseudobulk_195,0.17325051958766438,0.699314,Nephron progenitor
pseudobulk_196,0.23156361609414536,0.9140166,Nephron progenitor
pseudobulk_197,0.21557455664014555,0.7965182,Nephron progenitor
pseudobulk_198,0.1971860157673259,0.8831427,Nephron progenitor
pseudobulk_199,0.20991448311996988,0.8306489,Nephron progenitor
pseudobulk_200,0.20262274535525282,0.5154175,Nephron progenitor
pseudobulk_201,0.1061669963128192,0.5966917,Nephron progenitor
pseudobulk_202,0.18989122070638156,0.95517474,Nephron epithelium
pseudobulk_203,0.20407402300633856,0.7475308,Nephron progenitor
pseudobulk_204,0.22199351730250427,0.90294045,Nephron progenitor
pseudobulk_205,0.15284972984499787,0.8547046,Nephron epithelium
pseudobulk_206,0.148178184660988,0.97418225,Nephron epithelium
pseudobulk_207,0.273467272187101,1.0597547,Nephron progenitor
pseudobulk_208,0.1489257611901812,0.75686455,Nephron epithelium
pseudobulk_209,0.22317413144946488,0.83252007,Nephron epithelium
pseudobulk_210,0.14969208530100836,0.805725,Nephron epithelium
pseudobulk_211,0.15343877326312946,0.5682574,Nephron epithelium
pseudobulk_212,0.22195292260095895,0.5466404,Nephron progenitor
pseudobulk_213,0.21024967618044246,0.88121164,Nephron epithelium
pseudobulk_214,0.22002685185509183,0.77585304,Nephron progenitor
pseudobulk_215,0.2677226153545251,1.0090098,Nephron progenitor
pseudobulk_216,0.24475895023828895,0.8131605,Nephron progenitor
pseudobulk_217,0.09863679120553254,0.34156522,Nephron progenitor
pseudobulk_218,0.21574115499219756,0.8639498,Nephron progenitor
pseudobulk_219,0.13467387582749796,0.6266089,Nephron progenitor
pseudobulk_220,0.2175271222459433,0.71601677,Nephron progenitor
pseudobulk_221,0.14208789083749818,0.5696918,Nephron progenitor
pseudobulk_222,0.1873511759853231,1.0079445,Nephron epithelium
pseudobulk_223,0.2395482839581819,0.8741389,Nephron progenitor
pseudobulk_224,0.1374600339340724,0.68078756,Nephron progenitor
pseudobulk_225,0.11825380875142985,0.24916533,Nephron progenitor
pseudobulk_226,0.22675850138056936,0.6891063,Nephron progenitor
pseudobulk_227,0.1653012549695595,0.6856356,Nephron progenitor
pseudobulk_228,0.15817125489865821,0.5590777,Nephron epithelium
pseudobulk_229,0.16010693645511895,0.5497934,Nephron epithelium
pseudobulk_230,0.25696198516135704,0.9772059,Nephron progenitor
pseudobulk_231,0.20562323008061503,0.6650047,Nephron epithelium
pseudobulk_232,0.16153755684990392,0.6123275,Nephron epithelium
pseudobulk_233,0.1805903401489066,0.51569897,Nephron epithelium
pseudobulk_234,0.22635650031770235,0.55269456,Nephron progenitor
pseudobulk_235,0.13500822203604557,0.5696918,Nephron progenitor
pseudobulk_236,0.16216701327629918,0.49916887,Nephron epithelium
pseudobulk_237,0.16247191947240558,0.6527491,Nephron epithelium
pseudobulk_238,0.23171117773381023,0.93686956,Nephron progenitor
pseudobulk_239,0.2514808056762342,0.7195155,Nephron progenitor
pseudobulk_240,0.2680958607743347,0.7477537,Nephron progenitor
pseudobulk_241,0.21720744255139476,0.97432834,Nephron progenitor
pseudobulk_242,0.25863980576019263,0.797757,Nephron progenitor
pseudobulk_243,0.25282009875399664,0.83839524,Nephron progenitor
pseudobulk_244,0.23149459700925556,0.8993242,Nephron epithelium
pseudobulk_245,0.2517916377789752,0.74257845,Nephron progenitor
pseudobulk_246,0.2232959843649915,0.95246404,Nephron progenitor
pseudobulk_247,0.21595779170092635,0.81651974,Nephron epithelium
pseudobulk_248,0.25799174818677845,0.7385288,Nephron progenitor
pseudobulk_249,0.2717372785527873,0.93743855,Nephron progenitor
pseudobulk_250,0.25504013150111426,0.6877937,Nephron progenitor
pseudobulk_251,0.27554102623252724,0.8932274,Nephron progenitor
pseudobulk_252,0.21922260380324207,0.6097957,Nephron progenitor
pseudobulk_253,0.2509878745131537,0.57580376,Nephron progenitor
pseudobulk_254,0.2786747179729861,0.96913946,Nephron progenitor
pseudobulk_255,0.21747050072985624,0.8013414,Nephron progenitor
pseudobulk_256,0.12464225234316083,0.76834214,Immune
pseudobulk_257,0.10910619909963906,0.12840264,Immune
pseudobulk_258,0.17223303692753356,0.75671166,Immune
pseudobulk_259,0.10532928855638767,0.2788958,Immune
pseudobulk_260,0.07463565598299836,0.5918387,Immune
pseudobulk_261,0.1551648526592509,0.74702257,Immune
pseudobulk_262,0.14876876270045258,0.743273,Immune
pseudobulk_263,0.16331003152845033,0.88396376,Immune
pseudobulk_264,0.1313660588111787,0.82765466,Immune
pseudobulk_265,0.13958496346549212,0.8440342,Immune
pseudobulk_266,0.12652577269636506,1.0870746,Immune
pseudobulk_267,0.0519913971445445,0.5918387,Immune
pseudobulk_268,0.06647051209051531,0.44232243,Immune
pseudobulk_269,0.14594020965204954,0.47299042,Immune
pseudobulk_270,0.09640909936797189,0.5586523,Immune
pseudobulk_271,0.10032837003199985,0.508974,Immune
pseudobulk_272,0.1270828451938513,0.0,Immune
pseudobulk_273,0.09508696529837579,0.33263242,Immune
pseudobulk_274,0.10948248941917589,0.30565736,Immune
pseudobulk_275,0.10973484471855642,0.47982454,Immune
pseudobulk_276,0.08039153712138312,0.65267545,Immune
pseudobulk_277,0.08929093642586584,0.4374134,Immune
pseudobulk_278,0.10552730279368569,0.0,Immune
pseudobulk_279,0.10069758151120917,0.9949109,Immune
pseudobulk_280,0.05462885965800754,0.0,Immune
pseudobulk_281,0.10206408314706707,0.4708772,Immune
pseudobulk_282,0.14890085340948303,0.6871264,Immune
pseudobulk_283,0.1366683050678116,0.6871264,Immune
pseudobulk_284,0.09488685555879472,0.31652322,Immune
pseudobulk_285,0.11869350391043229,0.5096853,Immune
pseudobulk_286,0.12301312061663018,0.42725372,Immune
pseudobulk_287,0.14395313364547885,0.48143217,Immune
pseudobulk_288,0.10109382294831158,0.53246784,Immune
pseudobulk_289,0.09803943386122815,0.53043664,Immune
pseudobulk_290,0.14535739724623997,0.80715895,Immune
pseudobulk_291,0.09396948369532913,0.3465186,Immune
pseudobulk_292,0.1272105844354848,0.0,Immune
pseudobulk_293,0.1062710549790578,0.5484379,Immune
pseudobulk_294,0.15304836319114312,0.7620996,Immune
pseudobulk_295,0.07559938818871795,0.8554312,Immune
pseudobulk_296,0.13298976475607277,0.7970107,Immune
pseudobulk_297,0.12661758158060063,0.7442022,Immune
pseudobulk_298,0.13749276907446628,0.0,Immune
pseudobulk_299,0.07950159603751368,0.0,Immune
pseudobulk_300,0.05283969688423222,0.8011178,Immune
pseudobulk_301,0.11200357410347987,0.43798786,Immune
pseudobulk_302,0.07653474056010312,0.4607953,Immune
pseudobulk_303,0.1069072292340222,0.8111115,Immune
pseudobulk_304,0.14959291572074254,0.97929126,Immune
pseudobulk_305,0.022141696316088286,0.8585562,Immune
pseudobulk_306,0.07985852060482716,0.0,Immune
pseudobulk_307,0.18539622585739923,0.751689,Immune
pseudobulk_308,0.06313803104421545,0.5634458,Immune
pseudobulk_309,0.08913754992408623,0.4471361,Immune
pseudobulk_310,0.13349357277365606,0.50639915,Immune
pseudobulk_311,0.07106561290310934,0.72564775,Immune
pseudobulk_312,0.08668277176138513,0.38555717,Immune
pseudobulk_313,0.1462938986369377,0.49099094,Immune
pseudobulk_314,0.011570645395748298,0.80945724,Immune
pseudobulk_315,0.06769886529036477,0.7825819,Immune
pseudobulk_316,0.0965762214555038,0.8174135,Immune
pseudobulk_317,0.04927058834436768,0.62709916,Immune
pseudobulk_318,0.13283929709086473,0.6113262,Immune
pseudobulk_319,0.07683974136443503,0.4607953,Immune
pseudobulk_320,0.0961440908263254,0.55799115,Immune
pseudobulk_321,0.048010829519168366,0.5617279,Immune
pseudobulk_322,0.06569902886235184,0.81933403,Immune
pseudobulk_323,0.0659448522501378,0.35008916,Immune
pseudobulk_324,0.046888724588368715,0.5989575,Immune
pseudobulk_325,0.1329224456107987,0.8499505,Immune
pseudobulk_326,0.105280071396916,0.43798786,Immune
pseudobulk_327,0.12317960017389508,0.42077434,Immune
pseudobulk_328,0.09929116326202056,0.4197228,Immune
pseudobulk_329,0.14995890016052454,0.4320033,Immune
pseudobulk_330,0.10082003090530738,0.7178419,Immune
pseudobulk_331,0.11174936122233384,0.5678166,Immune
pseudobulk_332,0.10839945921179314,0.9791433,Immune
pseudobulk_333,0.12691731819063237,0.0,Immune
pseudobulk_334,0.12161338217628893,0.58821005,Immune
pseudobulk_335,0.12574888358721775,0.70803386,Immune
pseudobulk_336,0.14967445897309156,0.5611824,Immune
pseudobulk_337,0.08836165714705803,0.72585624,Immune
pseudobulk_338,0.07681136093003416,0.65610474,Immune
pseudobulk_339,0.09771831411557912,0.5918387,Immune
pseudobulk_340,0.11478090419040805,0.33055398,Immune
pseudobulk_341,0.0995416379591886,0.45184115,Immune
pseudobulk_342,0.2101873105680135,0.862875,Immune
pseudobulk_343,0.1392457819565578,0.37148032,Immune
pseudobulk_344,0.0330849065479391,0.6911071,Immune
pseudobulk_345,0.1742479605964005,0.40195212,Immune
pseudobulk_346,0.16147396617270393,0.38893244,Immune
pseudobulk_347,0.08902569029669136,0.7763188,Immune
pseudobulk_348,0.10392026448152787,0.83181345,Immune
pseudobulk_349,0.13516370189608617,0.91310966,Immune
pseudobulk_350,0.13684849176661035,0.6364164,Immune
pseudobulk_351,0.19705582177243422,0.8254521,Immune
pseudobulk_352,0.1123226249460425,0.81817794,Immune
pseudobulk_353,0.1603336971138524,0.9360203,Immune
pseudobulk_354,0.08086267483531324,0.5918387,Immune
pseudobulk_355,0.0754227825477727,0.5918387,Immune
pseudobulk_356,0.2082602200687201,0.8364316,Immune
pseudobulk_357,0.08387778705059352,0.45683596,Immune
