,agg_scores,exp_scores,cell_type_category
pseudobulk_108,0.18304097148211057,0.87514585,Nephron progenitor
pseudobulk_109,0.12401577808486404,0.48973608,Stroma
pseudobulk_110,0.1868773584301343,1.203061,Nephron progenitor
pseudobulk_111,0.2524285964291226,1.1307175,Nephron progenitor
pseudobulk_112,0.2276228018504258,1.3552881,Nephron progenitor
pseudobulk_113,0.12448363715884327,0.78071564,Nephron epithelium
pseudobulk_114,0.2380385771161813,1.3810575,Nephron progenitor
pseudobulk_115,0.16828512525716716,1.3482131,Nephron progenitor
pseudobulk_116,0.19683939814126056,1.2209665,Nephron progenitor
pseudobulk_117,0.19863179933383548,1.2543572,Nephron progenitor
pseudobulk_118,0.23009753476344103,1.1710747,Nephron progenitor
pseudobulk_119,0.21595880379174645,1.1306919,Nephron progenitor
pseudobulk_120,0.23198468554573604,1.2870731,Nephron epithelium
pseudobulk_121,0.2551200920058778,1.1076953,Nephron progenitor
pseudobulk_122,0.20754808009496212,1.0017703,Nephron progenitor
pseudobulk_123,0.23277135611624133,1.2495033,Nephron progenitor
pseudobulk_124,0.22462278031843694,1.1759156,Nephron progenitor
pseudobulk_125,0.2120946991076346,1.224207,Nephron progenitor
pseudobulk_126,0.17434727550425655,0.9393145,Nephron progenitor
pseudobulk_127,0.14141094330897985,1.0807132,Nephron progenitor
pseudobulk_128,0.18327235242724874,1.0876539,Stroma
pseudobulk_129,0.19943411684954146,1.2852451,Nephron progenitor
pseudobulk_130,0.1390050798531743,0.623999,Nephron progenitor
pseudobulk_131,0.19335817814430462,0.9321923,Nephron progenitor
pseudobulk_132,0.19024532153934676,1.078432,Nephron progenitor
pseudobulk_133,0.25038272106504783,1.2209939,Nephron progenitor
pseudobulk_134,0.25574818895654117,1.3652244,Nephron progenitor
pseudobulk_135,0.21129523691683577,1.1604933,Nephron progenitor
pseudobulk_136,0.24958159354146084,1.3473746,Nephron progenitor
pseudobulk_137,0.19938858219392935,0.98336524,Nephron progenitor
pseudobulk_138,0.25737482783727816,1.3323761,Nephron progenitor
pseudobulk_139,0.23367141018433857,1.2355996,Nephron progenitor
pseudobulk_140,0.22222608143283268,1.0994107,Nephron progenitor
pseudobulk_141,0.22032275125183842,1.2972584,Nephron progenitor
pseudobulk_142,0.25141781910133076,1.3613517,Nephron progenitor
pseudobulk_143,0.22229935708810056,1.1998812,Nephron progenitor
pseudobulk_144,0.25384311966194734,1.2959228,Nephron progenitor
pseudobulk_145,0.2332221045671722,1.150946,Nephron progenitor
pseudobulk_146,0.25199388489249536,1.323935,Nephron progenitor
pseudobulk_147,0.2268968680204994,1.2547235,Nephron progenitor
pseudobulk_148,0.2473596132100471,1.4303092,Nephron progenitor
pseudobulk_149,0.23467169926629694,1.2022235,Nephron progenitor
pseudobulk_150,0.25735752584978017,1.1080033,Nephron progenitor
pseudobulk_151,0.264889937357107,1.4340844,Nephron progenitor
pseudobulk_152,0.24922043426817794,1.3943509,Nephron progenitor
pseudobulk_153,0.21967619320002618,1.2965244,Nephron progenitor
pseudobulk_154,0.25158635123534223,1.2410905,Nephron progenitor
pseudobulk_155,0.20943306064145525,1.2866656,Nephron progenitor
pseudobulk_156,0.2630235697729364,1.2217953,Nephron progenitor
pseudobulk_157,0.263591305240194,1.3347663,Nephron progenitor
pseudobulk_158,0.2339256518225699,1.1543356,Nephron progenitor
pseudobulk_159,0.18218670686473676,1.2279086,Nephron progenitor
pseudobulk_160,0.2521390978438337,1.3591905,Nephron progenitor
pseudobulk_161,0.20987074448020976,1.0080736,Nephron progenitor
pseudobulk_162,0.2141008331968767,1.1652753,Nephron progenitor
pseudobulk_163,0.21812282816426537,1.1930227,Nephron progenitor
pseudobulk_164,0.2532252928076524,1.0932108,Nephron progenitor
pseudobulk_165,0.23154562442686788,1.145939,Nephron progenitor
pseudobulk_166,0.24537878111550188,1.3133836,Nephron progenitor
pseudobulk_167,0.26630206534536743,1.4147326,Nephron progenitor
pseudobulk_168,0.2576103798251061,1.3021754,Nephron progenitor
pseudobulk_169,0.22278793055965768,1.0412695,Nephron progenitor
pseudobulk_170,0.2505660784315715,1.3319179,Nephron progenitor
pseudobulk_171,0.22607568541888762,1.0985242,Nephron progenitor
pseudobulk_172,0.2162224632093018,1.0550954,Nephron progenitor
pseudobulk_173,0.22025796292836827,1.2106438,Nephron progenitor
pseudobulk_174,0.20550469534100194,0.86413443,Nephron progenitor
pseudobulk_175,0.23135288618277286,1.2821852,Nephron progenitor
pseudobulk_176,0.12766072104704673,1.1777183,Nephron epithelium
pseudobulk_177,0.12302981752781851,1.1503723,Nephron epithelium
pseudobulk_178,0.11762139367965219,0.95152235,Nephron epithelium
pseudobulk_179,0.10257039658790439,0.8080347,Nephron progenitor
pseudobulk_180,0.1656604763843422,0.9023717,Nephron epithelium
pseudobulk_181,0.12287096639647292,1.1472858,Nephron epithelium
pseudobulk_182,0.125188043555678,1.2356778,Nephron epithelium
pseudobulk_183,0.1216007397206307,1.2439371,Nephron epithelium
pseudobulk_184,0.19963195731360975,1.0983753,Nephron progenitor
pseudobulk_185,0.17472811923476772,1.0203308,Nephron epithelium
pseudobulk_186,0.10016177981469511,0.7487928,Nephron progenitor
pseudobulk_187,0.20345961188013068,1.0558474,Nephron progenitor
pseudobulk_188,0.23202458286368333,1.2256224,Nephron progenitor
pseudobulk_189,0.10607197162516581,0.885631,Nephron epithelium
