,agg_scores,exp_scores,cell_type_category
pseudobulk_162,0.40450952724813355,1.3468474,epithelial
pseudobulk_163,0.7903227109363756,2.088768,connective
pseudobulk_164,0.8028858141396948,2.2125256,connective
pseudobulk_165,0.6667694541138139,1.7700934,connective
pseudobulk_166,0.6785058838240684,2.1246824,muscle
pseudobulk_167,0.6003652576155176,1.9918382,muscle
pseudobulk_168,0.6621277850535948,2.0332396,connective
pseudobulk_169,0.637455838093042,2.112442,muscle
pseudobulk_170,0.7923091854645413,2.0978067,connective
pseudobulk_171,0.7003007856001159,2.0787828,connective
pseudobulk_172,0.6958692454954829,1.8372226,epithelial
pseudobulk_173,0.7390760843827546,2.1076305,connective
pseudobulk_174,0.8339592247975771,2.124406,connective
pseudobulk_175,0.8025522415628027,1.8862374,connective
pseudobulk_176,0.661177487959317,1.5467523,connective
pseudobulk_177,0.6262767864859557,1.5773289,connective
pseudobulk_178,0.7866069508581814,2.0393724,connective
pseudobulk_179,0.7168743524452974,1.8356025,epithelial
pseudobulk_180,0.824940193466314,2.073806,connective
pseudobulk_181,0.6910015592748047,1.794837,epithelial
pseudobulk_182,0.7328823013722241,1.9726559,connective
pseudobulk_183,0.7433558317202322,1.9580643,connective
pseudobulk_184,0.7095317611556269,1.7551757,connective
pseudobulk_185,0.7794762921057512,1.8339602,connective
pseudobulk_186,0.7535049849702726,1.9099511,connective
pseudobulk_187,0.7371631018850116,1.9899125,connective
pseudobulk_188,0.8109129193699074,1.9449644,connective
pseudobulk_189,0.7889737617733729,1.9770062,connective
pseudobulk_190,0.7669671474013692,2.013279,connective
pseudobulk_191,0.6725478472217175,1.8575542,connective
pseudobulk_192,0.8042738109597799,1.9760675,connective
pseudobulk_193,0.7527847393775986,2.1692514,connective
pseudobulk_194,0.43427740021479294,1.8222842,immune
pseudobulk_195,0.5116021516919282,1.6920598,immune
pseudobulk_196,0.43204457112733147,1.5019001,immune
pseudobulk_197,0.6972938501655748,2.0389879,immune
pseudobulk_198,0.4732249008184184,1.5203234,immune
pseudobulk_199,0.5177340744669401,1.7707996,immune
pseudobulk_200,0.4032187862576366,1.5093654,immune
pseudobulk_201,0.4395605270074127,1.7308931,immune
pseudobulk_202,0.4047854880282067,1.5399915,immune
pseudobulk_203,0.5081023180055095,1.5782256,immune
pseudobulk_204,0.6362968265384509,1.9239519,immune
pseudobulk_205,0.3849092429459201,1.4186829,immune
pseudobulk_206,0.45434599687814287,1.710095,immune
pseudobulk_207,0.4972301626867159,1.7912687,immune
pseudobulk_208,0.5648368605468435,1.5790393,immune
pseudobulk_209,0.5786814742252737,1.6576947,immune
pseudobulk_210,0.5743160313063492,1.4243749,immune
pseudobulk_211,0.5676242547524417,1.6236181,immune
pseudobulk_212,0.491717718900642,1.3770027,immune
pseudobulk_213,0.562426809359746,1.8244648,immune
pseudobulk_214,0.38905763830683515,1.6895562,immune
pseudobulk_215,0.454647783537891,1.5883341,immune
pseudobulk_216,0.45044468114724284,1.7591779,immune
pseudobulk_217,0.4957971919596933,1.6910506,immune
pseudobulk_218,0.879190757950045,2.0683792,epithelial
pseudobulk_219,0.9228372787201758,1.9743352,epithelial
pseudobulk_220,0.8918967030453998,1.9861801,epithelial
pseudobulk_221,0.8791827070449428,2.062787,epithelial
pseudobulk_222,0.9019752162430406,2.074236,epithelial
pseudobulk_223,0.9276157473259402,2.231834,epithelial
pseudobulk_224,0.9798945678376144,2.351805,epithelial
pseudobulk_225,0.8713462015602952,2.0828211,epithelial
pseudobulk_226,0.8288918934758799,1.9450586,epithelial
pseudobulk_227,0.8341169862347853,2.0109944,epithelial
pseudobulk_228,0.8541845468380372,2.04648,epithelial
pseudobulk_229,0.8562645634920005,2.0570364,epithelial
pseudobulk_230,0.7868587227294436,1.5368097,epithelial
pseudobulk_231,0.9505605948784204,2.1999724,epithelial
pseudobulk_232,0.9028087735732657,2.2397046,epithelial
pseudobulk_233,0.8458135034234108,1.9107168,epithelial
pseudobulk_234,0.9284650356771595,2.2257106,epithelial
pseudobulk_235,0.5549813311105639,1.685283,epithelial
pseudobulk_236,0.9510622711527459,2.0944247,epithelial
pseudobulk_237,0.950573424813224,2.3358607,epithelial
pseudobulk_238,0.8703072048483543,2.040381,epithelial
pseudobulk_239,0.8159885219752093,1.8874007,epithelial
pseudobulk_240,0.8147200620762715,1.9568728,epithelial
pseudobulk_241,0.9674785655261031,2.296115,epithelial
pseudobulk_242,0.8699443486457268,2.1264076,epithelial
pseudobulk_243,0.8790748456722169,2.0250974,epithelial
pseudobulk_244,0.9268030132602645,1.9853355,epithelial
pseudobulk_245,0.7489161418634424,1.7923886,epithelial
pseudobulk_246,0.8962855582375325,1.9466711,epithelial
pseudobulk_247,0.8238672976799495,1.7806267,epithelial
pseudobulk_248,0.824553826057122,2.0861387,epithelial
pseudobulk_249,0.8740320332162761,1.9624693,epithelial
pseudobulk_250,0.820610202652456,1.5297289,epithelial
pseudobulk_251,0.7572197699996605,1.4525161,epithelial
pseudobulk_252,0.8359073462040632,1.6511048,epithelial
pseudobulk_253,0.6356735318204253,1.8874756,macroglial
pseudobulk_254,0.7173010359263502,1.9349141,macroglial
pseudobulk_255,0.8563958731356205,2.1613462,endothelial
pseudobulk_256,0.7324006360070099,1.8341016,macroglial
pseudobulk_257,0.6319273914687025,1.4396642,connective
pseudobulk_258,0.7126281417429206,1.727743,macroglial
pseudobulk_259,0.7312484516705764,1.8960725,macroglial
pseudobulk_260,0.6843848273783757,1.1706274,macroglial
pseudobulk_261,0.8246065942585077,2.0374749,macroglial
pseudobulk_262,0.619638516236587,1.4773953,macroglial
pseudobulk_263,0.8011916017685462,2.0295067,pericyte
pseudobulk_264,0.7701415778710684,1.960862,macroglial
pseudobulk_265,0.8299303460225889,2.125652,endothelial
pseudobulk_266,0.7198546780391504,2.1162024,pericyte
pseudobulk_267,0.6501781271172105,1.6695421,macroglial
pseudobulk_268,0.7986822709617579,2.035283,endothelial
pseudobulk_269,0.7368583212837572,1.8775157,endothelial
pseudobulk_270,0.6038692734955429,1.5273516,connective
pseudobulk_271,0.748853826747786,1.9279324,macroglial
pseudobulk_272,0.7036819558560932,1.7357717,macroglial
pseudobulk_273,0.8608104192453497,2.2242064,endothelial
pseudobulk_274,0.5753751146617054,1.2754157,macroglial
pseudobulk_275,0.34531399462138873,1.1407554,neuronal
pseudobulk_276,0.7232473151494745,1.8770472,macroglial
pseudobulk_277,0.6477875517120948,1.5921335,macroglial
pseudobulk_278,0.6855212502591669,1.961292,macroglial
pseudobulk_279,0.8049301142536889,2.0541608,macroglial
pseudobulk_280,0.6115231737776362,1.8043511,endothelial
pseudobulk_281,0.6178612031044347,1.4771258,macroglial
pseudobulk_282,0.7678865131317664,1.8672063,macroglial
pseudobulk_283,0.382807595762638,1.3766992,macroglial
pseudobulk_284,0.37210564534643364,0.8493227,neuronal
pseudobulk_285,0.49319081866723985,0.7309458,macroglial
pseudobulk_286,0.5228235697973066,1.6223358,neuronal
pseudobulk_287,0.5765525273172856,1.6863528,macroglial
pseudobulk_288,0.46823707345174165,0.6710691,macroglial
pseudobulk_289,0.6812257127967268,2.0444865,neuronal
pseudobulk_290,0.625409584320545,1.6938542,endothelial
pseudobulk_291,0.5478761819867902,1.7763996,neuronal
pseudobulk_292,0.787073344451978,2.00078,macroglial
pseudobulk_293,0.4765756136412123,1.5423585,neuronal
pseudobulk_294,0.612898052498163,1.5596801,macroglial
pseudobulk_295,0.44972976799044323,1.2274342,endothelial
pseudobulk_296,0.6024767229509778,1.6324073,endothelial
pseudobulk_297,0.4028376844980771,1.2196903,neuronal
pseudobulk_298,0.6818806739713597,1.6699561,macroglial
pseudobulk_299,0.6163886741587664,1.3393431,macroglial
pseudobulk_300,0.5409536774404798,1.2282351,macroglial
pseudobulk_301,0.6163395166124648,1.5410252,pericyte
pseudobulk_302,0.541014996216741,1.4533168,endothelial
pseudobulk_303,0.5411985236241846,1.6212347,macroglial
pseudobulk_304,0.4531080904144985,1.2322932,macroglial
pseudobulk_305,0.5585995577324594,1.5483493,endothelial
pseudobulk_306,0.6364728853222871,1.9086678,macroglial
pseudobulk_307,0.3822211534616095,1.2448282,macroglial
pseudobulk_308,0.7063245594238152,1.8153679,endothelial
pseudobulk_309,0.7257152101255948,1.5228368,macroglial
pseudobulk_310,0.5884373372573423,1.6795306,macroglial
pseudobulk_311,0.5800085148184693,1.668133,macroglial
pseudobulk_312,0.589957918286923,1.3900912,macroglial
pseudobulk_313,0.6408920578978676,1.5750344,macroglial
pseudobulk_314,0.5329421578426218,1.8474394,endothelial
pseudobulk_315,0.8113695615356803,2.0431337,connective
pseudobulk_316,0.8298640581551765,2.0614882,immune
pseudobulk_317,0.5704519271202981,1.9251096,endothelial
pseudobulk_318,0.3992016084084711,1.7007275,immune
pseudobulk_319,0.7810532083071802,2.0688767,immune
pseudobulk_320,0.6272174082930589,1.8589832,immune
pseudobulk_321,0.6769480944440103,1.8683723,endothelial
pseudobulk_322,0.8268860256980545,1.9322244,immune
pseudobulk_323,0.7964989596862282,2.024327,immune
pseudobulk_324,0.7172605858572701,1.9730564,immune
pseudobulk_325,0.8461355062800021,2.0550573,connective
pseudobulk_326,0.46928114271849763,1.6974915,immune
pseudobulk_327,0.8867119537771895,2.1927755,connective
pseudobulk_328,0.7774524978740326,2.0426643,connective
pseudobulk_329,0.8085882563263984,2.0277002,immune
pseudobulk_330,0.7343450839401802,2.1163197,immune
pseudobulk_331,0.6230136280469156,1.9132701,immune
pseudobulk_332,0.45958472574147463,1.0878769,connective
pseudobulk_333,0.781819097389867,2.1011376,immune
pseudobulk_334,0.7150988572595869,2.030036,immune
pseudobulk_335,0.40753681591467855,1.6093602,immune
pseudobulk_336,0.41271042926745966,1.2077869,immune
pseudobulk_337,0.6076710520046568,1.7253876,endothelial
pseudobulk_338,0.8561750681874354,2.0201702,connective
pseudobulk_339,0.66717574913758,1.9688013,immune
pseudobulk_340,0.6966984726604959,1.8864379,endothelial
pseudobulk_341,0.6694330206119005,1.8644868,immune
pseudobulk_342,0.7948136955974359,2.048702,connective
pseudobulk_343,0.7901389997623434,1.9901209,connective
pseudobulk_344,0.8309481521382579,2.2384694,connective
pseudobulk_345,0.5982591575448127,1.6864861,immune
pseudobulk_346,0.5339421286386101,1.6835791,immune
pseudobulk_347,0.5695760652736186,1.4394335,immune
pseudobulk_348,0.39097591257177183,1.3772174,immune
pseudobulk_349,0.41699489674146717,1.5986897,immune
pseudobulk_350,0.5833404515333274,1.4683343,immune
pseudobulk_351,0.4780502459489028,1.6530801,endothelial
pseudobulk_352,0.6088897855965987,1.9457283,immune
pseudobulk_353,0.8780955216043319,2.0463388,connective
pseudobulk_354,0.6019219428558213,1.8711754,immune
pseudobulk_355,0.7620366398241416,2.06681,immune
pseudobulk_356,0.3577082533120082,1.3966058,immune
pseudobulk_357,0.8454769596555662,2.005729,connective
pseudobulk_358,0.6063580473110011,1.8277065,endothelial
pseudobulk_359,0.708039171579681,1.9270384,immune
pseudobulk_360,0.5795826225711346,2.1481266,immune
pseudobulk_361,0.6275812678741167,2.0219839,immune
pseudobulk_362,0.8103608988640152,2.2483118,connective
pseudobulk_363,0.6460855741433952,2.095602,immune
pseudobulk_364,0.580833948641153,1.5013189,immune
pseudobulk_365,0.4491541185197968,1.6908762,immune
pseudobulk_366,0.5954638863613542,1.7403497,immune
pseudobulk_367,0.8641841073786011,2.0794873,connective
pseudobulk_368,0.6704373622187584,1.6513547,endothelial
pseudobulk_369,0.3976769137105376,1.5775971,immune
pseudobulk_370,0.6560253099768215,1.8043362,immune
pseudobulk_371,0.5651345337610062,1.6785638,endothelial
pseudobulk_372,0.383851282492283,1.5347892,immune
pseudobulk_373,0.549771397986656,1.5098728,immune
pseudobulk_374,0.8472533446463287,1.8771877,connective
pseudobulk_375,0.8644721995360627,1.9886074,connective
pseudobulk_376,0.7239961306568108,1.8368344,immune
pseudobulk_377,0.48897426813254746,1.7922288,immune
pseudobulk_378,0.7892372269097861,1.9450091,connective
pseudobulk_379,0.7244229772395515,1.755534,immune
pseudobulk_380,0.5288444772277754,1.7898505,immune
pseudobulk_381,0.6543540644533969,1.861956,immune
pseudobulk_382,0.5575088744314448,1.3978043,immune
pseudobulk_383,0.8365963078685994,1.9816376,connective
pseudobulk_384,0.8619520623988094,1.929129,connective
pseudobulk_385,0.5305943583734879,1.6956592,immune
pseudobulk_386,0.4927293974942546,1.4427388,immune
pseudobulk_387,0.7067353512229553,1.9089317,connective
pseudobulk_388,0.7381643107728404,1.9435073,connective
pseudobulk_389,0.7681797069344569,1.8820385,connective
pseudobulk_390,0.746124220232555,1.944368,connective
pseudobulk_391,0.4115238751901381,1.4968643,immune
pseudobulk_392,0.4113903587677291,1.4850097,immune
pseudobulk_393,0.3709746136903467,1.4822671,immune
pseudobulk_394,0.7342562093754124,1.9166186,pericyte
