,family,gene,mean_expression,correlation,pval
1,KLF/SP/2:C2H2,Egr2,1.2517050504684448,0.49022765841553123,2.788374937877134e-61
2,KLF/SP/2:C2H2,Sp1,1.8245986700057983,0.8130727735119918,1.8238879988948477e-235
3,KLF/SP/2:C2H2,Patz1,1.3311879634857178,0.31149133402251145,7.866033544766168e-24
4,KLF/SP/2:C2H2,Sp3,1.9918208122253418,0.7291334153208157,8.681849133172756e-166
5,KLF/SP/2:C2H2,Vezf1,1.9652466773986816,0.7604243069868528,2.3995565286394774e-188
6,KLF/SP/2:C2H2,Klf6,2.2947707176208496,0.6435241035241036,2.40779206894452e-117
7,KLF/SP/2:C2H2,Sp4,1.0840959548950195,0.3189041036804652,6.215844328013518e-25
8,KLF/SP/2:C2H2,Wt1,0.34637194871902466,0.03388922339599016,0.2843320005215471
9,KLF/SP/2:C2H2,Klf4,1.9765623807907104,0.562015921504601,6.287851690132136e-84
10,KLF/SP/2:C2H2,Sp5,0.10334568470716476,0.09622465993167903,0.0026076091399501837
11,KLF/SP/2:C2H2,Sp2,1.5838912725448608,0.6364321591623104,4.182449027994564e-114
12,KLF/SP/2:C2H2,Klf5,1.0309340953826904,0.47018791666678406,6.283718017187546e-56
13,KLF/SP/2:C2H2,Klf3,1.9703525304794312,0.5596856433647004,3.704398994604467e-83
14,KLF/SP/2:C2H2,Sall4,0.07846542447805405,0.038485746375178584,0.23717886344954
