,agg_scores,exp_scores,cell_type_category
pseudobulk_983,0.13896859015221613,1.071980357170105,immune
pseudobulk_984,0.1460732256819015,0.9556918144226074,immune
pseudobulk_985,0.1370127779664459,1.5563284158706665,endothelial
pseudobulk_986,0.1724714519223186,1.769668459892273,endothelial
pseudobulk_987,0.14241026772651688,1.578389286994934,immune
pseudobulk_988,0.1585006407694876,1.7232344150543213,endothelial
pseudobulk_989,0.16310125055315328,1.780136227607727,immune
pseudobulk_990,0.1450763608081604,1.588975191116333,immune
pseudobulk_991,0.161539162043481,1.5953203439712524,endothelial
pseudobulk_992,0.1618854749249282,1.6119444370269775,endothelial
pseudobulk_993,0.1404153147886962,1.6249808073043823,epithelial
pseudobulk_994,0.16423657268751302,1.9738714694976807,epithelial
pseudobulk_995,0.16597134555922718,2.2323856353759766,epithelial
pseudobulk_996,0.163119781296699,2.030552387237549,epithelial
pseudobulk_997,0.1563749205379269,1.9273689985275269,epithelial
pseudobulk_998,0.16577161152963393,2.224912405014038,epithelial
pseudobulk_999,0.16941686927748248,2.1107728481292725,epithelial
