,agg_scores,exp_scores,cell_type_category
pseudobulk_108,0.2412327327111509,0.55496275,Nephron progenitor
pseudobulk_109,0.21406621682360913,0.74798185,Stroma
pseudobulk_110,0.3070230790214593,1.0815394,Nephron progenitor
pseudobulk_111,0.3142194680293044,1.0324935,Nephron progenitor
pseudobulk_112,0.3437007213460572,0.8003107,Nephron progenitor
pseudobulk_113,0.24665393341852646,0.7811985,Nephron epithelium
pseudobulk_114,0.34855316337529696,0.8091076,Nephron progenitor
pseudobulk_115,0.29090994911773665,1.3420985,Nephron progenitor
pseudobulk_116,0.3198398377176057,1.3856853,Nephron progenitor
pseudobulk_117,0.3239225048524302,1.3755937,Nephron progenitor
pseudobulk_118,0.3189049208433202,0.96585935,Nephron progenitor
pseudobulk_119,0.2889472136665714,1.3367231,Nephron progenitor
pseudobulk_120,0.3395885232570462,1.5256891,Nephron epithelium
pseudobulk_121,0.311805837524983,0.69165766,Nephron progenitor
pseudobulk_122,0.28367857495475973,0.9732098,Nephron progenitor
pseudobulk_123,0.33642290063586383,1.4735565,Nephron progenitor
pseudobulk_124,0.3053280289215903,0.9453738,Nephron progenitor
pseudobulk_125,0.25698258835313625,0.8067958,Nephron progenitor
pseudobulk_126,0.21247700649233944,0.8134182,Nephron progenitor
pseudobulk_127,0.20161215335919336,0.9274009,Nephron progenitor
pseudobulk_128,0.28145885618885197,1.2612848,Stroma
pseudobulk_129,0.3181273923793209,1.3770819,Nephron progenitor
pseudobulk_130,0.2491920689010852,1.403393,Nephron progenitor
pseudobulk_131,0.29938540536519037,0.87510616,Nephron progenitor
pseudobulk_132,0.2472462190904961,0.6521941,Nephron progenitor
pseudobulk_133,0.29960526467001775,0.786436,Nephron progenitor
pseudobulk_134,0.31491624987804945,0.7143269,Nephron progenitor
pseudobulk_135,0.328414842479621,0.83214915,Nephron progenitor
pseudobulk_136,0.3186377574769889,0.8805405,Nephron progenitor
pseudobulk_137,0.28382429756257865,0.61451906,Nephron progenitor
pseudobulk_138,0.3047590832502077,0.7843523,Nephron progenitor
pseudobulk_139,0.32769792350798044,0.8229342,Nephron progenitor
pseudobulk_140,0.3300726427178487,1.001316,Nephron progenitor
pseudobulk_141,0.3147499561205478,1.0907277,Nephron progenitor
pseudobulk_142,0.29734475513306485,0.7027093,Nephron progenitor
pseudobulk_143,0.3068634579251716,1.0968959,Nephron progenitor
pseudobulk_144,0.2961763158809527,0.66753244,Nephron progenitor
pseudobulk_145,0.33339863862819336,0.5959842,Nephron progenitor
pseudobulk_146,0.30668440440480244,0.7611613,Nephron progenitor
pseudobulk_147,0.3168294594650725,0.99801743,Nephron progenitor
pseudobulk_148,0.30695877649351333,0.9003365,Nephron progenitor
pseudobulk_149,0.313873380665566,0.98596466,Nephron progenitor
pseudobulk_150,0.3128077177455105,0.5598739,Nephron progenitor
pseudobulk_151,0.32439056576254643,0.80625373,Nephron progenitor
pseudobulk_152,0.3034379322631904,0.9233363,Nephron progenitor
pseudobulk_153,0.3142936629855885,1.1192213,Nephron progenitor
pseudobulk_154,0.3085408980025587,0.8491281,Nephron progenitor
pseudobulk_155,0.32316443843964393,1.0111009,Nephron progenitor
pseudobulk_156,0.3123690877481919,0.6616796,Nephron progenitor
pseudobulk_157,0.32131159986122915,0.7540232,Nephron progenitor
pseudobulk_158,0.3125816266170002,0.5052342,Nephron progenitor
pseudobulk_159,0.31370070566438496,1.226429,Nephron progenitor
pseudobulk_160,0.3004583662539032,0.68242097,Nephron progenitor
pseudobulk_161,0.30410107255145774,1.1211821,Nephron progenitor
pseudobulk_162,0.31291716790122276,0.9602095,Nephron progenitor
pseudobulk_163,0.3282093327198764,0.91171134,Nephron progenitor
pseudobulk_164,0.3230163570551848,0.33025345,Nephron progenitor
pseudobulk_165,0.31118698270592354,0.8296852,Nephron progenitor
pseudobulk_166,0.31200739008783945,0.6760596,Nephron progenitor
pseudobulk_167,0.3118031758277167,0.88219833,Nephron progenitor
pseudobulk_168,0.3184298805418109,0.7636995,Nephron progenitor
pseudobulk_169,0.31699814998833326,0.7070946,Nephron progenitor
pseudobulk_170,0.2969670031286961,0.88765585,Nephron progenitor
pseudobulk_171,0.32077159247068854,0.79366225,Nephron progenitor
pseudobulk_172,0.32745777510487983,0.6517743,Nephron progenitor
pseudobulk_173,0.30100164214306,1.0219144,Nephron progenitor
pseudobulk_174,0.28994681731805777,0.8363237,Nephron progenitor
pseudobulk_175,0.3105033033414814,1.0334766,Nephron progenitor
pseudobulk_176,0.24300940646802907,1.4156119,Nephron epithelium
pseudobulk_177,0.23918334027302346,1.2899063,Nephron epithelium
pseudobulk_178,0.22095972484967588,1.3005552,Nephron epithelium
pseudobulk_179,0.2878930098857177,1.621323,Nephron progenitor
pseudobulk_180,0.2839201267719075,1.2751638,Nephron epithelium
pseudobulk_181,0.24205606350757808,1.2825719,Nephron epithelium
pseudobulk_182,0.26404711008450876,1.1892548,Nephron epithelium
pseudobulk_183,0.25505160148383177,1.2696309,Nephron epithelium
pseudobulk_184,0.3000346236289997,1.217062,Nephron progenitor
pseudobulk_185,0.2809598135354434,1.3951943,Nephron epithelium
pseudobulk_186,0.26700038710999047,1.6626589,Nephron progenitor
pseudobulk_187,0.3031578552628713,1.0915167,Nephron progenitor
pseudobulk_188,0.27948604239990305,0.85977864,Nephron progenitor
pseudobulk_189,0.22116499180146665,1.414315,Nephron epithelium
pseudobulk_190,0.3000935028227659,1.0378088,Nephron progenitor
pseudobulk_191,0.2633420549105352,1.2035743,Nephron progenitor
pseudobulk_192,0.2965574520118219,1.0779791,Nephron progenitor
pseudobulk_193,0.30926420097264573,1.2296922,Nephron progenitor
pseudobulk_194,0.28547489920782404,0.8324625,Nephron progenitor
pseudobulk_195,0.2813998423750204,1.461132,Nephron progenitor
pseudobulk_196,0.27287082253461103,0.98841536,Nephron progenitor
pseudobulk_197,0.3101212751420274,1.2263964,Nephron progenitor
pseudobulk_198,0.26694396002292486,0.9208886,Nephron progenitor
pseudobulk_199,0.29723846139543425,0.8723519,Nephron progenitor
pseudobulk_200,0.295856181922407,0.9072239,Nephron progenitor
pseudobulk_201,0.2661493959887305,1.7270378,Nephron progenitor
pseudobulk_202,0.29344461564150176,1.3983123,Nephron epithelium
pseudobulk_203,0.28279701933939505,1.2354188,Nephron progenitor
pseudobulk_204,0.3084827114916601,1.365704,Nephron progenitor
pseudobulk_205,0.2952355372901436,1.4397566,Nephron epithelium
pseudobulk_206,0.2824221252239706,1.3072819,Nephron epithelium
pseudobulk_207,0.3295244790065337,0.97543603,Nephron progenitor
pseudobulk_208,0.2835914940708659,1.5265634,Nephron epithelium
pseudobulk_209,0.3196728452000143,1.6258842,Nephron epithelium
pseudobulk_210,0.3065631958536878,1.4167401,Nephron epithelium
pseudobulk_211,0.29821631720914327,1.4582502,Nephron epithelium
pseudobulk_212,0.319477218792269,0.9762068,Nephron progenitor
pseudobulk_213,0.31305563282850574,1.5271792,Nephron epithelium
pseudobulk_214,0.34095397613859,1.514507,Nephron progenitor
pseudobulk_215,0.2945630004788494,1.2077192,Nephron progenitor
pseudobulk_216,0.32062234666686257,1.2796024,Nephron progenitor
pseudobulk_217,0.16564232347643734,1.1035359,Nephron progenitor
pseudobulk_218,0.3199994394487897,1.3839244,Nephron progenitor
pseudobulk_219,0.2977113870881533,1.8815334,Nephron progenitor
pseudobulk_220,0.3360516572731287,1.4948388,Nephron progenitor
pseudobulk_221,0.32473690629371904,1.8321114,Nephron progenitor
pseudobulk_222,0.30513831303919053,1.5145136,Nephron epithelium
pseudobulk_223,0.33278524923856545,1.1630826,Nephron progenitor
pseudobulk_224,0.3223691969077118,1.8439668,Nephron progenitor
pseudobulk_225,0.2977511600193631,1.6814958,Nephron progenitor
pseudobulk_226,0.3271391145161255,1.0985473,Nephron progenitor
pseudobulk_227,0.2774515972223427,0.9801565,Nephron progenitor
pseudobulk_228,0.301077473399364,1.4634745,Nephron epithelium
