,agg_scores,exp_scores,cell_type_category
pseudobulk_109,0.39128286273944146,0.0,Stroma
pseudobulk_110,0.45889878864681677,0.2595342,Nephron progenitor
pseudobulk_111,0.48430768899140425,0.4192198,Nephron progenitor
pseudobulk_112,0.5342044144659861,0.74844605,Nephron progenitor
pseudobulk_113,0.37491672906901025,0.0,Nephron epithelium
pseudobulk_114,0.5356410036448519,0.5915482,Nephron progenitor
pseudobulk_115,0.46073597384747317,0.74245507,Nephron progenitor
pseudobulk_116,0.4759003425240247,0.46937525,Nephron progenitor
pseudobulk_117,0.47424979970332687,0.41169596,Nephron progenitor
pseudobulk_118,0.5099741496994703,0.4198383,Nephron progenitor
pseudobulk_119,0.4519078577004589,0.3695782,Nephron progenitor
pseudobulk_120,0.5239608060678593,0.6844837,Nephron epithelium
pseudobulk_121,0.49515471377025894,0.24372654,Nephron progenitor
pseudobulk_122,0.46695043803195474,0.0,Nephron progenitor
pseudobulk_123,0.5193735639959378,0.5361171,Nephron progenitor
pseudobulk_124,0.5316269742961564,0.26059708,Nephron progenitor
pseudobulk_125,0.4877979734037543,0.0,Nephron progenitor
pseudobulk_126,0.4627131502068065,0.0,Nephron progenitor
pseudobulk_127,0.39216362933319376,0.0,Nephron progenitor
pseudobulk_128,0.4555645759498892,0.517053,Stroma
pseudobulk_129,0.4729483728960955,0.3630972,Nephron progenitor
pseudobulk_130,0.39415700340907417,0.0,Nephron progenitor
pseudobulk_131,0.4592115801540303,0.0,Nephron progenitor
pseudobulk_132,0.4754829130490601,0.4579563,Nephron progenitor
pseudobulk_133,0.49834755345323967,0.44510365,Nephron progenitor
pseudobulk_134,0.5262658890017029,0.47689927,Nephron progenitor
pseudobulk_135,0.5122907406018806,0.19524004,Nephron progenitor
pseudobulk_136,0.5309500190403434,0.5297108,Nephron progenitor
pseudobulk_137,0.4830255243573701,0.0,Nephron progenitor
pseudobulk_138,0.513025976972923,0.379853,Nephron progenitor
pseudobulk_139,0.5025885326807011,0.58561355,Nephron progenitor
pseudobulk_140,0.5135326840952501,0.5229197,Nephron progenitor
pseudobulk_141,0.5174541570468106,0.44270504,Nephron progenitor
pseudobulk_142,0.5127449280203077,0.6944759,Nephron progenitor
pseudobulk_143,0.5063748842153444,0.3431761,Nephron progenitor
pseudobulk_144,0.488518903066389,0.22312409,Nephron progenitor
pseudobulk_145,0.5029832915550085,0.2244462,Nephron progenitor
pseudobulk_146,0.5058874977892145,0.441262,Nephron progenitor
pseudobulk_147,0.5153591453390587,0.26018882,Nephron progenitor
pseudobulk_148,0.4810245134726157,0.47611016,Nephron progenitor
pseudobulk_149,0.5158430049502811,0.4670196,Nephron progenitor
pseudobulk_150,0.4809109817458612,0.26305926,Nephron progenitor
pseudobulk_151,0.5177840698961483,0.16315831,Nephron progenitor
pseudobulk_152,0.47534578450020315,0.43781382,Nephron progenitor
pseudobulk_153,0.5154220603474153,0.442705,Nephron progenitor
pseudobulk_154,0.4845581734043635,0.37219876,Nephron progenitor
pseudobulk_155,0.5057651814366833,0.2833758,Nephron progenitor
pseudobulk_156,0.484325119145336,0.46530303,Nephron progenitor
pseudobulk_157,0.5051253439402187,0.29820713,Nephron progenitor
pseudobulk_158,0.485453216996913,0.0,Nephron progenitor
pseudobulk_159,0.46653068392447167,0.6811216,Nephron progenitor
pseudobulk_160,0.4626645275573335,0.32710388,Nephron progenitor
pseudobulk_161,0.4996828303751463,0.0,Nephron progenitor
pseudobulk_162,0.5034378985753813,0.37805423,Nephron progenitor
pseudobulk_163,0.5021256086615687,0.44178802,Nephron progenitor
pseudobulk_164,0.49580545956404987,0.14685324,Nephron progenitor
pseudobulk_165,0.4945151644950522,0.0,Nephron progenitor
pseudobulk_166,0.47164377924258016,0.5228339,Nephron progenitor
pseudobulk_167,0.4984109467812879,0.18499014,Nephron progenitor
pseudobulk_168,0.5247430129534194,0.32028666,Nephron progenitor
pseudobulk_169,0.49114627071361067,0.2648649,Nephron progenitor
pseudobulk_170,0.49266906862362353,0.4896147,Nephron progenitor
pseudobulk_171,0.49111978532425493,0.46620366,Nephron progenitor
pseudobulk_172,0.5051646204573754,0.2833758,Nephron progenitor
pseudobulk_173,0.48923356453314826,0.0,Nephron progenitor
pseudobulk_174,0.49274243798560874,0.0,Nephron progenitor
pseudobulk_175,0.5090545844438983,0.3431761,Nephron progenitor
pseudobulk_176,0.4364516314399193,0.0,Nephron epithelium
pseudobulk_177,0.43273970976246945,0.46007994,Nephron epithelium
pseudobulk_178,0.4135397356425272,0.46007994,Nephron epithelium
pseudobulk_179,0.38437192326295766,0.35019058,Nephron progenitor
pseudobulk_180,0.47066053645016565,0.62123066,Nephron epithelium
pseudobulk_181,0.4365339289869291,0.58835196,Nephron epithelium
pseudobulk_182,0.4456836935848936,0.7637224,Nephron epithelium
